task_id,surface,adsorbate,seed,calculator,state,E_ads_eV,E_ads_pre_relax_eV,best_seed,run_dir,started_at,finished_at
94,Cu110,propene,4,sevennet_omni,finished,-0.6063880920410156,-0.2805824279785156,4,/home/jcho5/goad-global-optimization/runs/Cu110_propene_seed4_sevennet_omni,2026-06-19T01:12:40.861358,2026-06-19T01:35:32.627699
95,Cu110,propene,5,sevennet_omni,finished,-0.6351051330566406,-0.2828407287597656,5,/home/jcho5/goad-global-optimization/runs/Cu110_propene_seed5_sevennet_omni,2026-06-19T01:13:56.063151,2026-06-19T01:35:50.579517
96,Cu001,isopropanol,0,sevennet_omni,finished,-0.5285453796386719,-0.4604301452636719,0,/home/jcho5/goad-global-optimization/runs/Cu001_isopropanol_seed0_sevennet_omni,2026-06-19T22:31:28.835028,2026-06-19T23:25:03.958647
97,Cu001,isopropanol,1,sevennet_omni,finished,-0.5561141967773438,-0.47402191162109375,1,/home/jcho5/goad-global-optimization/runs/Cu001_isopropanol_seed1_sevennet_omni,2026-06-19T22:31:28.831451,2026-06-19T23:25:08.298626
98,Cu001,isopropanol,2,sevennet_omni,finished,-0.5347251892089844,-0.4716453552246094,2,/home/jcho5/goad-global-optimization/runs/Cu001_isopropanol_seed2_sevennet_omni,2026-06-19T22:31:48.447108,2026-06-19T23:23:58.929773
99,Cu001,isopropanol,3,sevennet_omni,finished,-0.5577507019042969,-0.4727897644042969,3,/home/jcho5/goad-global-optimization/runs/Cu001_isopropanol_seed3_sevennet_omni,2026-06-19T22:31:48.691720,2026-06-19T23:22:30.438468
100,Cu001,isopropanol,4,sevennet_omni,finished,-0.5436172485351562,-0.46399688720703125,4,/home/jcho5/goad-global-optimization/runs/Cu001_isopropanol_seed4_sevennet_omni,2026-06-19T22:56:31.124346,2026-06-19T23:47:52.687126
101,Cu001,isopropanol,5,sevennet_omni,finished,-0.5283126831054688,-0.46117401123046875,5,/home/jcho5/goad-global-optimization/runs/Cu001_isopropanol_seed5_sevennet_omni,2026-06-19T22:57:12.998802,2026-06-19T23:49:33.535176
108,Pd111,glycerol,0,sevennet_omni,finished,-0.9086837768554688,-0.6881637573242188,0,/home/jcho5/goad-global-optimization/runs/Pd111_glycerol_seed0_sevennet_omni,2026-06-19T22:59:25.686768,2026-06-20T00:02:05.346455
109,Pd111,glycerol,1,sevennet_omni,finished,-1.0081710815429688,-0.7738876342773438,1,/home/jcho5/goad-global-optimization/runs/Pd111_glycerol_seed1_sevennet_omni,2026-06-19T23:02:57.387741,2026-06-20T00:07:01.703217
110,Pd111,glycerol,2,sevennet_omni,finished,-0.7217941284179688,-0.6056137084960938,2,/home/jcho5/goad-global-optimization/runs/Pd111_glycerol_seed2_sevennet_omni,2026-06-19T23:15:06.358927,2026-06-20T00:17:09.198233
111,Pd111,glycerol,3,sevennet_omni,finished,-0.7963485717773438,-0.6551742553710938,3,/home/jcho5/goad-global-optimization/runs/Pd111_glycerol_seed3_sevennet_omni,2026-06-19T23:16:26.199890,2026-06-20T00:18:09.143651
112,Pd111,glycerol,4,sevennet_omni,finished,-0.6234970092773438,-0.5367050170898438,4,/home/jcho5/goad-global-optimization/runs/Pd111_glycerol_seed4_sevennet_omni,2026-06-19T23:16:58.509614,2026-06-20T00:21:09.988750
113,Pd111,glycerol,5,sevennet_omni,finished,-0.8440475463867188,-0.6959152221679688,5,/home/jcho5/goad-global-optimization/runs/Pd111_glycerol_seed5_sevennet_omni,2026-06-19T23:20:34.501954,2026-06-20T00:22:51.625247
114,Cu001,CO2,0,sevennet_omni,finished,-0.3611927032470703,-0.3575916290283203,0,/home/jcho5/goad-global-optimization/runs/Cu001_CO2_seed0_sevennet_omni,2026-06-19T01:21:30.238062,2026-06-19T01:44:26.158257
115,Cu001,CO2,1,sevennet_omni,finished,-0.3613147735595703,-0.3576526641845703,1,/home/jcho5/goad-global-optimization/runs/Cu001_CO2_seed1_sevennet_omni,2026-06-19T01:21:32.772241,2026-06-19T01:42:38.599338
116,Cu001,CO2,2,sevennet_omni,finished,-0.3590564727783203,-0.3553180694580078,2,/home/jcho5/goad-global-optimization/runs/Cu001_CO2_seed2_sevennet_omni,2026-06-19T01:21:37.634318,2026-06-19T01:41:07.052672
117,Cu001,CO2,3,sevennet_omni,finished,-0.3607044219970703,-0.3569660186767578,3,/home/jcho5/goad-global-optimization/runs/Cu001_CO2_seed3_sevennet_omni,2026-06-19T01:21:46.451019,2026-06-19T01:41:30.539644
118,Cu001,CO2,4,sevennet_omni,finished,-0.3604755401611328,-0.3566913604736328,4,/home/jcho5/goad-global-optimization/runs/Cu001_CO2_seed4_sevennet_omni,2026-06-19T01:21:56.538965,2026-06-19T01:41:02.026567
119,Cu001,CO2,5,sevennet_omni,finished,-0.3588733673095703,-0.3551197052001953,5,/home/jcho5/goad-global-optimization/runs/Cu001_CO2_seed5_sevennet_omni,2026-06-19T01:21:57.736420,2026-06-19T01:43:00.822065
120,Cu001,ethanol,0,sevennet_omni,finished,-0.4848060607910156,-0.4219398498535156,0,/home/jcho5/goad-global-optimization/runs/Cu001_ethanol_seed0_sevennet_omni,2026-06-19T01:22:06.618273,2026-06-19T01:47:01.960711
120,Pd111,propanol,0,sevennet_omni,finished,-0.7128982543945312,-0.6640701293945312,0,/home/jcho5/goad-global-optimization/runs/Pd111_propanol_seed0_sevennet_omni,2026-06-19T23:22:40.275700,2026-06-20T00:09:28.932955
121,Cu001,ethanol,1,sevennet_omni,finished,-0.4918174743652344,-0.4036521911621094,1,/home/jcho5/goad-global-optimization/runs/Cu001_ethanol_seed1_sevennet_omni,2026-06-19T01:22:11.382115,2026-06-19T01:47:33.692914
121,Pd111,propanol,1,sevennet_omni,finished,-0.6250076293945312,-0.5715408325195312,1,/home/jcho5/goad-global-optimization/runs/Pd111_propanol_seed1_sevennet_omni,2026-06-19T23:22:42.769134,2026-06-20T00:08:25.917744
122,Cu001,ethanol,2,sevennet_omni,finished,-0.4880638122558594,-0.4287986755371094,2,/home/jcho5/goad-global-optimization/runs/Cu001_ethanol_seed2_sevennet_omni,2026-06-19T01:22:10.029426,2026-06-19T01:47:07.033886
122,Pd111,propanol,2,sevennet_omni,finished,-0.5369949340820312,-0.48410797119140625,2,/home/jcho5/goad-global-optimization/runs/Pd111_propanol_seed2_sevennet_omni,2026-06-19T23:22:42.827671,2026-06-20T00:10:42.860248
123,Cu001,ethanol,3,sevennet_omni,finished,-0.50286865234375,-0.40972900390625,3,/home/jcho5/goad-global-optimization/runs/Cu001_ethanol_seed3_sevennet_omni,2026-06-19T01:22:21.369431,2026-06-19T01:47:11.823637
123,Pd111,propanol,3,sevennet_omni,finished,-0.5348892211914062,-0.5113906860351562,3,/home/jcho5/goad-global-optimization/runs/Pd111_propanol_seed3_sevennet_omni,2026-06-19T23:24:07.746382,2026-06-20T00:14:35.027541
124,Cu001,ethanol,4,sevennet_omni,finished,-0.4842796325683594,-0.4247398376464844,4,/home/jcho5/goad-global-optimization/runs/Cu001_ethanol_seed4_sevennet_omni,2026-06-19T01:22:27.339205,2026-06-19T01:45:59.366412
124,Pd111,propanol,4,sevennet_omni,finished,-0.5394668579101562,-0.5109329223632812,4,/home/jcho5/goad-global-optimization/runs/Pd111_propanol_seed4_sevennet_omni,2026-06-19T23:25:13.196130,2026-06-20T00:12:15.153733
125,Cu001,ethanol,5,sevennet_omni,finished,-0.483123779296875,-0.404052734375,5,/home/jcho5/goad-global-optimization/runs/Cu001_ethanol_seed5_sevennet_omni,2026-06-19T01:22:36.286685,2026-06-19T01:47:53.454734
125,Pd111,propanol,5,sevennet_omni,finished,-0.6572647094726562,-0.5650405883789062,5,/home/jcho5/goad-global-optimization/runs/Pd111_propanol_seed5_sevennet_omni,2026-06-19T23:25:15.821135,2026-06-20T00:13:41.236633
126,Cu001,ethene,0,sevennet_omni,finished,-0.22999191284179688,-0.20153427124023438,0,/home/jcho5/goad-global-optimization/runs/Cu001_ethene_seed0_sevennet_omni,2026-06-19T01:23:00.936742,2026-06-19T01:43:43.551019
127,Cu001,ethene,1,sevennet_omni,finished,-0.23078536987304688,-0.20156478881835938,1,/home/jcho5/goad-global-optimization/runs/Cu001_ethene_seed1_sevennet_omni,2026-06-19T01:23:31.532503,2026-06-19T01:44:47.159758
128,Cu001,ethene,2,sevennet_omni,finished,-0.22340011596679688,-0.19758224487304688,2,/home/jcho5/goad-global-optimization/runs/Cu001_ethene_seed2_sevennet_omni,2026-06-19T01:23:46.627432,2026-06-19T01:47:01.880396
129,Cu001,ethene,3,sevennet_omni,finished,-0.22796249389648438,-0.19948959350585938,3,/home/jcho5/goad-global-optimization/runs/Cu001_ethene_seed3_sevennet_omni,2026-06-19T01:24:15.061845,2026-06-19T01:46:49.506306
130,Cu001,ethene,4,sevennet_omni,finished,-0.22988510131835938,-0.20235824584960938,4,/home/jcho5/goad-global-optimization/runs/Cu001_ethene_seed4_sevennet_omni,2026-06-19T01:24:17.482308,2026-06-19T01:43:09.858419
131,Cu001,ethene,5,sevennet_omni,finished,-0.22283363342285156,-0.20145606994628906,5,/home/jcho5/goad-global-optimization/runs/Cu001_ethene_seed5_sevennet_omni,2026-06-19T01:26:51.814642,2026-06-19T01:47:59.935306
132,Cu001,ethane,0,sevennet_omni,finished,-0.31507110595703125,-0.30924224853515625,0,/home/jcho5/goad-global-optimization/runs/Cu001_ethane_seed0_sevennet_omni,2026-06-19T01:26:59.578054,2026-06-19T01:50:02.730410
132,Pd111,isopropanol,0,sevennet_omni,finished,-0.7632102966308594,-0.6394004821777344,0,/home/jcho5/goad-global-optimization/runs/Pd111_isopropanol_seed0_sevennet_omni,2026-06-19T23:27:11.905188,2026-06-20T00:15:19.511437
133,Cu001,ethane,1,sevennet_omni,finished,-0.31478118896484375,-0.30913543701171875,1,/home/jcho5/goad-global-optimization/runs/Cu001_ethane_seed1_sevennet_omni,2026-06-19T01:27:19.517433,2026-06-19T01:51:05.344647
133,Pd111,isopropanol,1,sevennet_omni,finished,-0.5944786071777344,-0.4901695251464844,1,/home/jcho5/goad-global-optimization/runs/Pd111_isopropanol_seed1_sevennet_omni,2026-06-19T23:27:16.118132,2026-06-20T00:13:36.131877
134,Cu001,ethane,2,sevennet_omni,finished,-0.31450653076171875,-0.30895233154296875,2,/home/jcho5/goad-global-optimization/runs/Cu001_ethane_seed2_sevennet_omni,2026-06-19T01:29:12.883597,2026-06-19T01:52:45.752259
134,Pd111,isopropanol,2,sevennet_omni,finished,-0.7580833435058594,-0.6915550231933594,2,/home/jcho5/goad-global-optimization/runs/Pd111_isopropanol_seed2_sevennet_omni,2026-06-19T23:29:11.166795,2026-06-20T00:17:30.137054
135,Cu001,ethane,3,sevennet_omni,finished,-0.31435394287109375,-0.30855560302734375,3,/home/jcho5/goad-global-optimization/runs/Cu001_ethane_seed3_sevennet_omni,2026-06-19T01:29:27.624405,2026-06-19T01:53:34.220343
135,Pd111,isopropanol,3,sevennet_omni,finished,-0.7651329040527344,-0.7074546813964844,3,/home/jcho5/goad-global-optimization/runs/Pd111_isopropanol_seed3_sevennet_omni,2026-06-19T23:29:26.427744,2026-06-20T00:16:32.492406
136,Cu001,ethane,4,sevennet_omni,finished,-0.31548309326171875,-0.30974578857421875,4,/home/jcho5/goad-global-optimization/runs/Cu001_ethane_seed4_sevennet_omni,2026-06-19T01:29:56.809772,2026-06-19T01:52:34.997441
136,Pd111,isopropanol,4,sevennet_omni,finished,-0.7650413513183594,-0.6623802185058594,4,/home/jcho5/goad-global-optimization/runs/Pd111_isopropanol_seed4_sevennet_omni,2026-06-19T23:29:41.347502,2026-06-20T00:17:59.646385
137,Cu001,ethane,5,sevennet_omni,finished,-0.31340789794921875,-0.30812835693359375,5,/home/jcho5/goad-global-optimization/runs/Cu001_ethane_seed5_sevennet_omni,2026-06-19T01:30:14.470328,2026-06-19T01:53:59.187768
137,Pd111,isopropanol,5,sevennet_omni,finished,-0.5100669860839844,-0.4802818298339844,5,/home/jcho5/goad-global-optimization/runs/Pd111_isopropanol_seed5_sevennet_omni,2026-06-19T23:30:19.334676,2026-06-20T00:17:08.501069
138,Cu001,propane,0,sevennet_omni,finished,-0.3212471008300781,-0.3110542297363281,0,/home/jcho5/goad-global-optimization/runs/Cu001_propane_seed0_sevennet_omni,2026-06-19T01:30:46.955517,2026-06-19T01:56:22.885312
139,Cu001,propane,1,sevennet_omni,finished,-0.2992897033691406,-0.2896156311035156,1,/home/jcho5/goad-global-optimization/runs/Cu001_propane_seed1_sevennet_omni,2026-06-19T01:32:02.287013,2026-06-19T01:57:24.768467
140,Cu001,propane,2,sevennet_omni,finished,-0.3226356506347656,-0.3154029846191406,2,/home/jcho5/goad-global-optimization/runs/Cu001_propane_seed2_sevennet_omni,2026-06-19T01:32:22.361081,2026-06-19T01:57:37.720122
141,Cu001,propane,3,sevennet_omni,finished,-0.3199348449707031,-0.3080940246582031,3,/home/jcho5/goad-global-optimization/runs/Cu001_propane_seed3_sevennet_omni,2026-06-19T01:32:30.005435,2026-06-19T01:58:19.199762
142,Cu001,propane,4,sevennet_omni,finished,-0.3184089660644531,-0.3034553527832031,4,/home/jcho5/goad-global-optimization/runs/Cu001_propane_seed4_sevennet_omni,2026-06-19T01:34:22.472617,2026-06-19T01:58:29.095940
143,Cu001,propane,5,sevennet_omni,finished,-0.3199653625488281,-0.3094062805175781,5,/home/jcho5/goad-global-optimization/runs/Cu001_propane_seed5_sevennet_omni,2026-06-19T01:35:16.920420,2026-06-19T02:00:02.846128
144,Cu001,propene,0,sevennet_omni,finished,-0.21928787231445312,-0.20970535278320312,0,/home/jcho5/goad-global-optimization/runs/Cu001_propene_seed0_sevennet_omni,2026-06-19T01:35:35.964488,2026-06-19T01:59:51.447193
144,Pd110,glycerol,0,sevennet_omni,finished,-0.8307418823242188,-0.7387924194335938,0,/home/jcho5/goad-global-optimization/runs/Pd110_glycerol_seed0_sevennet_omni,2026-06-19T23:49:45.186241,2026-06-20T00:44:41.541134
145,Cu001,propene,1,sevennet_omni,finished,-0.21596527099609375,-0.20668792724609375,1,/home/jcho5/goad-global-optimization/runs/Cu001_propene_seed1_sevennet_omni,2026-06-19T01:35:56.088864,2026-06-19T02:00:25.722352
145,Pd110,glycerol,1,sevennet_omni,finished,-1.2669906616210938,-1.0733871459960938,1,/home/jcho5/goad-global-optimization/runs/Pd110_glycerol_seed1_sevennet_omni,2026-06-19T23:49:59.874853,2026-06-20T00:45:11.386867
146,Cu001,propene,2,sevennet_omni,finished,-0.22490692138671875,-0.21062469482421875,2,/home/jcho5/goad-global-optimization/runs/Cu001_propene_seed2_sevennet_omni,2026-06-19T01:38:18.641661,2026-06-19T02:03:02.241516
146,Pd110,glycerol,2,sevennet_omni,finished,-0.9427947998046875,-0.7344207763671875,2,/home/jcho5/goad-global-optimization/runs/Pd110_glycerol_seed2_sevennet_omni,2026-06-20T00:02:15.355587,2026-06-20T00:58:01.383681
147,Cu001,propene,3,sevennet_omni,finished,-0.22511672973632812,-0.20991897583007812,3,/home/jcho5/goad-global-optimization/runs/Cu001_propene_seed3_sevennet_omni,2026-06-19T01:38:44.233858,2026-06-19T02:03:09.893212
147,Pd110,glycerol,3,sevennet_omni,finished,-0.7205429077148438,-0.6353073120117188,3,/home/jcho5/goad-global-optimization/runs/Pd110_glycerol_seed3_sevennet_omni,2026-06-20T00:07:13.409789,2026-06-20T01:01:29.121437
148,Cu001,propene,4,sevennet_omni,finished,-0.21800613403320312,-0.20586013793945312,4,/home/jcho5/goad-global-optimization/runs/Cu001_propene_seed4_sevennet_omni,2026-06-19T01:39:06.351820,2026-06-19T02:03:51.022707
148,Pd110,glycerol,4,sevennet_omni,finished,-0.7095565795898438,-0.6026535034179688,4,/home/jcho5/goad-global-optimization/runs/Pd110_glycerol_seed4_sevennet_omni,2026-06-20T00:08:35.792035,2026-06-20T01:03:08.879356
149,Cu001,propene,5,sevennet_omni,finished,-0.21893692016601562,-0.19815444946289062,5,/home/jcho5/goad-global-optimization/runs/Cu001_propene_seed5_sevennet_omni,2026-06-19T01:39:06.586836,2026-06-19T02:02:59.291371
149,Pd110,glycerol,5,sevennet_omni,finished,-0.8743209838867188,-0.7204818725585938,5,/home/jcho5/goad-global-optimization/runs/Pd110_glycerol_seed5_sevennet_omni,2026-06-20T00:09:37.963567,2026-06-20T01:04:04.785978
156,Pd110,propanol,0,sevennet_omni,finished,-0.8156204223632812,-0.7068252563476562,0,/home/jcho5/goad-global-optimization/runs/Pd110_propanol_seed0_sevennet_omni,2026-06-20T00:12:30.763571,2026-06-20T00:53:22.337346
157,Pd110,propanol,1,sevennet_omni,finished,-0.8024711608886719,-0.7463188171386719,1,/home/jcho5/goad-global-optimization/runs/Pd110_propanol_seed1_sevennet_omni,2026-06-20T00:12:45.797500,2026-06-20T00:53:48.895239
158,Pd110,propanol,2,sevennet_omni,finished,-0.8613090515136719,-0.7318840026855469,2,/home/jcho5/goad-global-optimization/runs/Pd110_propanol_seed2_sevennet_omni,2026-06-20T00:13:43.542281,2026-06-20T00:52:53.913400
159,Pd110,propanol,3,sevennet_omni,finished,-0.7940139770507812,-0.6393203735351562,3,/home/jcho5/goad-global-optimization/runs/Pd110_propanol_seed3_sevennet_omni,2026-06-20T00:13:50.015655,2026-06-20T00:54:13.742262
160,Pd110,propanol,4,sevennet_omni,finished,-0.8811721801757812,-0.7616348266601562,4,/home/jcho5/goad-global-optimization/runs/Pd110_propanol_seed4_sevennet_omni,2026-06-20T00:14:42.676149,2026-06-20T00:56:45.936591
161,Pd110,propanol,5,sevennet_omni,finished,-0.7561416625976562,-0.6994400024414062,5,/home/jcho5/goad-global-optimization/runs/Pd110_propanol_seed5_sevennet_omni,2026-06-20T00:15:30.188383,2026-06-20T00:58:33.113018
168,Pd110,isopropanol,0,sevennet_omni,finished,-0.6759872436523438,-0.6397323608398438,0,/home/jcho5/goad-global-optimization/runs/Pd110_isopropanol_seed0_sevennet_omni,2026-06-20T00:17:37.596969,2026-06-20T00:58:18.051710
168,Pt111,CO2,0,sevennet_omni,finished,-0.4866962432861328,-0.4789447784423828,0,/home/jcho5/goad-global-optimization/runs/Pt111_CO2_seed0_sevennet_omni,2026-06-19T01:46:37.908670,2026-06-19T02:03:42.312506
169,Pd110,isopropanol,1,sevennet_omni,finished,-0.8915061950683594,-0.8031578063964844,1,/home/jcho5/goad-global-optimization/runs/Pd110_isopropanol_seed1_sevennet_omni,2026-06-20T00:17:37.789924,2026-06-20T00:58:59.217280
169,Pt111,CO2,1,sevennet_omni,finished,-0.4841632843017578,-0.4769916534423828,1,/home/jcho5/goad-global-optimization/runs/Pt111_CO2_seed1_sevennet_omni,2026-06-19T01:46:52.303562,2026-06-19T02:04:40.801048
170,Pd110,isopropanol,2,sevennet_omni,finished,-0.9195518493652344,-0.8597984313964844,2,/home/jcho5/goad-global-optimization/runs/Pd110_isopropanol_seed2_sevennet_omni,2026-06-20T00:17:40.156924,2026-06-20T00:57:40.092248
170,Pt111,CO2,2,sevennet_omni,finished,-0.4845905303955078,-0.4772357940673828,2,/home/jcho5/goad-global-optimization/runs/Pt111_CO2_seed2_sevennet_omni,2026-06-19T01:47:01.987158,2026-06-19T02:03:44.457926
171,Pd110,isopropanol,3,sevennet_omni,finished,-0.9056663513183594,-0.8333396911621094,3,/home/jcho5/goad-global-optimization/runs/Pd110_isopropanol_seed3_sevennet_omni,2026-06-20T00:17:55.246312,2026-06-20T00:59:39.945803
171,Pt111,CO2,3,sevennet_omni,finished,-0.4859943389892578,-0.4783649444580078,3,/home/jcho5/goad-global-optimization/runs/Pt111_CO2_seed3_sevennet_omni,2026-06-19T01:47:04.905281,2026-06-19T02:06:33.993012
172,Pd110,isopropanol,4,sevennet_omni,finished,-0.8197898864746094,-0.7588462829589844,4,/home/jcho5/goad-global-optimization/runs/Pd110_isopropanol_seed4_sevennet_omni,2026-06-20T00:18:10.017305,2026-06-20T00:59:14.730158
172,Pt111,CO2,4,sevennet_omni,finished,-0.4866962432861328,-0.4790363311767578,4,/home/jcho5/goad-global-optimization/runs/Pt111_CO2_seed4_sevennet_omni,2026-06-19T01:47:07.316843,2026-06-19T02:04:40.057081
173,Pd110,isopropanol,5,sevennet_omni,finished,-0.8886985778808594,-0.8207054138183594,5,/home/jcho5/goad-global-optimization/runs/Pd110_isopropanol_seed5_sevennet_omni,2026-06-20T00:18:20.390068,2026-06-20T00:59:24.314493
173,Pt111,CO2,5,sevennet_omni,finished,-0.4846210479736328,-0.4776630401611328,5,/home/jcho5/goad-global-optimization/runs/Pt111_CO2_seed5_sevennet_omni,2026-06-19T01:47:07.342224,2026-06-19T02:04:50.569898
174,Pt111,ethanol,0,sevennet_omni,finished,-0.5927581787109375,-0.5379791259765625,0,/home/jcho5/goad-global-optimization/runs/Pt111_ethanol_seed0_sevennet_omni,2026-06-19T01:47:12.248401,2026-06-19T02:09:16.027993
175,Pt111,ethanol,1,sevennet_omni,finished,-0.4902191162109375,-0.4578704833984375,1,/home/jcho5/goad-global-optimization/runs/Pt111_ethanol_seed1_sevennet_omni,2026-06-19T01:47:17.160904,2026-06-19T02:07:56.861826
176,Pt111,ethanol,2,sevennet_omni,finished,-0.4470405578613281,-0.4318428039550781,2,/home/jcho5/goad-global-optimization/runs/Pt111_ethanol_seed2_sevennet_omni,2026-06-19T01:47:40.278937,2026-06-19T02:09:24.368058
177,Pt111,ethanol,3,sevennet_omni,finished,-0.49262237548828125,-0.45511627197265625,3,/home/jcho5/goad-global-optimization/runs/Pt111_ethanol_seed3_sevennet_omni,2026-06-19T01:48:02.686558,2026-06-19T02:10:19.560092
178,Pt111,ethanol,4,sevennet_omni,finished,-0.4820709228515625,-0.4320831298828125,4,/home/jcho5/goad-global-optimization/runs/Pt111_ethanol_seed4_sevennet_omni,2026-06-19T01:48:05.432955,2026-06-19T02:10:07.267831
179,Pt111,ethanol,5,sevennet_omni,finished,-0.5987091064453125,-0.4878387451171875,5,/home/jcho5/goad-global-optimization/runs/Pt111_ethanol_seed5_sevennet_omni,2026-06-19T01:48:05.375259,2026-06-19T02:10:39.410049
180,Pt111,ethene,0,sevennet_omni,finished,-1.3235282897949219,-0.7130546569824219,0,/home/jcho5/goad-global-optimization/runs/Pt111_ethene_seed0_sevennet_omni,2026-06-19T01:48:21.132339,2026-06-19T02:08:01.080406
181,Pt111,ethene,1,sevennet_omni,finished,-1.3238639831542969,-0.7284355163574219,1,/home/jcho5/goad-global-optimization/runs/Pt111_ethene_seed1_sevennet_omni,2026-06-19T01:48:21.538842,2026-06-19T02:05:41.894793
182,Pt111,ethene,2,sevennet_omni,finished,-1.3199882507324219,-0.7192497253417969,2,/home/jcho5/goad-global-optimization/runs/Pt111_ethene_seed2_sevennet_omni,2026-06-19T01:50:05.986186,2026-06-19T02:08:22.513652
183,Pt111,ethene,3,sevennet_omni,finished,-1.321664810180664,-0.7246189117431641,3,/home/jcho5/goad-global-optimization/runs/Pt111_ethene_seed3_sevennet_omni,2026-06-19T01:51:10.322772,2026-06-19T02:11:37.540699
184,Pt111,ethene,4,sevennet_omni,finished,-1.3210563659667969,-0.6897697448730469,4,/home/jcho5/goad-global-optimization/runs/Pt111_ethene_seed4_sevennet_omni,2026-06-19T01:52:42.729268,2026-06-19T02:12:42.520042
185,Pt111,ethene,5,sevennet_omni,finished,-1.3220634460449219,-0.7047843933105469,5,/home/jcho5/goad-global-optimization/runs/Pt111_ethene_seed5_sevennet_omni,2026-06-19T01:52:51.859458,2026-06-19T02:11:39.093856
186,Pt111,ethane,0,sevennet_omni,finished,-0.4339942932128906,-0.4184913635253906,0,/home/jcho5/goad-global-optimization/runs/Pt111_ethane_seed0_sevennet_omni,2026-06-19T01:53:42.361299,2026-06-19T02:15:42.220079
187,Pt111,ethane,1,sevennet_omni,finished,-0.42249298095703125,-0.40555572509765625,1,/home/jcho5/goad-global-optimization/runs/Pt111_ethane_seed1_sevennet_omni,2026-06-19T01:54:11.565076,2026-06-19T02:14:34.409294
188,Pt111,ethane,2,sevennet_omni,finished,-0.42008209228515625,-0.40515899658203125,2,/home/jcho5/goad-global-optimization/runs/Pt111_ethane_seed2_sevennet_omni,2026-06-19T01:56:28.945808,2026-06-19T02:16:35.571015
189,Pt111,ethane,3,sevennet_omni,finished,-0.43137359619140625,-0.41593170166015625,3,/home/jcho5/goad-global-optimization/runs/Pt111_ethane_seed3_sevennet_omni,2026-06-19T01:57:31.638431,2026-06-19T02:18:32.304330
190,Pt111,ethane,4,sevennet_omni,finished,-0.42792510986328125,-0.41419219970703125,4,/home/jcho5/goad-global-optimization/runs/Pt111_ethane_seed4_sevennet_omni,2026-06-19T01:57:45.572553,2026-06-19T02:19:07.078471
191,Pt111,ethane,5,sevennet_omni,finished,-0.42853546142578125,-0.41449737548828125,5,/home/jcho5/goad-global-optimization/runs/Pt111_ethane_seed5_sevennet_omni,2026-06-19T01:58:23.605142,2026-06-19T02:19:52.561402
192,Pt111,propane,0,sevennet_omni,finished,-0.4612770080566406,-0.4393959045410156,0,/home/jcho5/goad-global-optimization/runs/Pt111_propane_seed0_sevennet_omni,2026-06-19T01:58:34.145665,2026-06-19T02:20:57.853931
193,Pt111,propane,1,sevennet_omni,finished,-0.4551734924316406,-0.4376869201660156,1,/home/jcho5/goad-global-optimization/runs/Pt111_propane_seed1_sevennet_omni,2026-06-19T02:00:04.753705,2026-06-19T02:22:21.849980
194,Pt111,propane,2,sevennet_omni,finished,-0.4623756408691406,-0.4457130432128906,2,/home/jcho5/goad-global-optimization/runs/Pt111_propane_seed2_sevennet_omni,2026-06-19T02:00:14.895915,2026-06-19T02:22:31.401814
195,Pt111,propane,3,sevennet_omni,finished,-0.4560585021972656,-0.4335975646972656,3,/home/jcho5/goad-global-optimization/runs/Pt111_propane_seed3_sevennet_omni,2026-06-19T02:00:37.304194,2026-06-19T02:23:11.302010
196,Pt111,propane,4,sevennet_omni,finished,-0.46277618408203125,-0.43967437744140625,4,/home/jcho5/goad-global-optimization/runs/Pt111_propane_seed4_sevennet_omni,2026-06-19T02:03:10.573973,2026-06-19T02:25:44.127565
197,Pt111,propane,5,sevennet_omni,finished,-0.4540138244628906,-0.4274330139160156,5,/home/jcho5/goad-global-optimization/runs/Pt111_propane_seed5_sevennet_omni,2026-06-19T02:03:15.290359,2026-06-19T02:25:19.893381
198,Pt111,propene,0,sevennet_omni,finished,-1.6806373596191406,-0.6355628967285156,0,/home/jcho5/goad-global-optimization/runs/Pt111_propene_seed0_sevennet_omni,2026-06-19T02:03:20.791293,2026-06-19T02:26:04.371331
199,Pt111,propene,1,sevennet_omni,finished,-1.2001419067382812,-0.6729812622070312,1,/home/jcho5/goad-global-optimization/runs/Pt111_propene_seed1_sevennet_omni,2026-06-19T02:03:46.314869,2026-06-19T02:25:33.218843
200,Pt111,propene,2,sevennet_omni,finished,-1.1846656799316406,-0.6351966857910156,2,/home/jcho5/goad-global-optimization/runs/Pt111_propene_seed2_sevennet_omni,2026-06-19T02:03:48.842201,2026-06-19T02:23:36.265774
201,Pt111,propene,3,sevennet_omni,finished,-1.2013893127441406,-0.6526222229003906,3,/home/jcho5/goad-global-optimization/runs/Pt111_propene_seed3_sevennet_omni,2026-06-19T02:03:53.927334,2026-06-19T02:26:39.156302
202,Pt111,propene,4,sevennet_omni,finished,-1.6813430786132812,-0.6224746704101562,4,/home/jcho5/goad-global-optimization/runs/Pt111_propene_seed4_sevennet_omni,2026-06-19T02:04:45.890424,2026-06-19T02:27:23.169202
203,Pt111,propene,5,sevennet_omni,finished,-1.1738662719726562,-0.6294937133789062,5,/home/jcho5/goad-global-optimization/runs/Pt111_propene_seed5_sevennet_omni,2026-06-19T02:04:45.870200,2026-06-19T02:26:56.467117
